NG-Space Heating,EL-Space Heating,NG-DHW Heating,EL-Space Cooling,EL-Lighting,EL-Electric Equipment,EPD,HDD_EL,HDD_NG,CDD
5304.679213505056,0.0,1547.3546666518532,0.0,1223.8680960000002,535.0649327291909,0.0095889772890536,844.1505189728084,1194.9331048118038,0.0
4132.123353294675,0.0,1547.3546666518532,0.0,1105.4292480000001,483.2844553683015,0.0095889772890536,613.9670523084147,930.8029362920234,0.0
4108.58658631485,0.0,1547.3546666518532,0.0,1223.8680960000002,535.0649327291909,0.0095889772890536,574.7184535969785,925.5010394359739,0.0
2438.5070638660663,0.0,1547.3546666518532,198.4573433045893,1184.38848,517.8047736088945,0.0095889772890536,252.69074439023825,549.2985908578006,46.42390623743912
1011.0602025860187,0.0,1547.3546666518532,618.0985648809442,1223.8680960000002,535.0649327291909,0.0095889772890536,20.289838025892756,227.75162425504718,144.58799731833898
497.8387431722454,0.0,1547.3546666518532,1176.522882592423,1184.38848,517.8047736088945,0.0095889772890536,0.8144657756039351,112.14325525281836,275.2167648633901
47.93852824206285,0.0,1547.3546666518532,2487.451551492774,1223.8680960000002,535.0649327291909,0.0095889772890536,0.0,10.798642497846096,581.8742490140077
11.28583632096823,0.0,1547.3546666518532,2444.78883273279,1223.8680960000002,535.0649327291909,0.0095889772890536,0.0,2.5422497558531276,571.8944214975827
249.17626412279037,0.0,1547.3546666518532,1588.036191820672,1184.38848,517.8047736088945,0.0095889772890536,0.0,56.12949529080287,371.4795433777125
1885.5585192678166,0.0,1547.3546666518532,487.578904551677,1223.8680960000002,535.0649327291909,0.0095889772890536,180.90660654226443,424.7412906697325,114.05633559006176
2907.783436809775,0.0,1547.3546666518532,64.34146973737856,1184.38848,517.8047736088945,0.0095889772890536,330.5918667590725,655.0078808576254,15.051004455313674
3637.206252675167,0.0,1547.3546666518532,0.0,1184.38848,517.8047736088945,0.0095889772890536,479.85079227343283,819.3178108272995,0.0
