Unnamed: 0,NG-HeatingModelType,NG-HeatingBaseload,NG-HeatingChangePoint,NG-HeatingSlope,NG-HeatingR2,EL-CoolingModelType,EL-CoolingBaseload,EL-CoolingChangePoint,EL-CoolingSlope,EL-CoolingR2,EL-HeatingModelType,EL-HeatingBaseload,EL-HeatingChangePoint,EL-HeatingSlope,EL-HeatingR2,BLC_Heating_NG,BLC_Heating_EL,BLC_Cooling_EL,FloorArea,EPD,Volume,WallArea,ExtWallArea,WindowArea,CeilingArea,Electricity,NaturalGas,TSE,TotalSourceEnergy,AnnualOperatingCost,TOC,TIC,LCC,PctThermsChange,PctkWhChange,PctTSEChange,PctSourceChange,OperatingCostChange,SPP,NPV,ROI
0,3P Heating,0.8596414814732518,64.40203306073282,0,0.9233667505042604,3P Cooling,0.9553855442176058,53.08646577560393,0.0023749418898478,0.9257435804508038,3P Cooling,0.9553855442176058,53.08646577560393,0.0024662836736513,0.9257435804508038,0.0,184.9712755238476,178.12064173858496,1800.0,0.0095889772890536,28800.0,"{'Front': 576.0, 'Left': 384.0, 'Right': 384.0, 'Back': 576.0}",1824.384,95.616,864.0,9177.613255183993,185.6825599982224,14622.849618768225,35011.69928820168,1188.0661849630928,16744.538951662114,3941.0,20685.538951662114,-60.43152919323275,0.37892737014833044,-36.15736765013959,-20.397918062681452,549.8754534123143,7.167077518270144,3808.9141586218866,96.64841813300905
