Measures,OrgPropValue,NewPropValue,TIC,OrgTotalkWh,OrgTotalTherm,EEMTotalkWh,EEMTotalTherm,PctkWhSavings,PctThermSavings,OrgAOC,EEMAOC,OrgTOC,EEMTOC,EEMLCC,OperatingCostChange,SPP,NPV,ROI
['WallInsulation'],['Uninsulated'],['R15 Fiberglass'],13001.039999999999,17298.958475888106,4796.999999999999,17298.958475888106,4553.833979794161,0,5.0691269586374474,6401.876262829929,6156.278582422032,66449.28641092025,63900.06647331591,76901.10647,245.59768040789731,52.93633058100309,-10451.82006,-80.39218449
,,,,,243.1660202,,,,,,,,,,,,,
,,,,,194.5328162,,,,,,,,,,,,,
