Measures,OrgPropValue,NewPropValue,TIC,OrgTotalkWh,OrgTotalTherm,EEMTotalkWh,EEMTotalTherm,PctkWhSavings,PctThermSavings,OrgAOC,EEMAOC,OrgTOC,EEMTOC,EEMLCC,OperatingCostChange,SPP,NPV,ROI
['LEDLighting'],[0.0],[100.0],1920.0,17298.958475888106,4796.999999999999,14689.806475888106,4797.000000000001,15.08271150333546,-3.791931214396199e-14,6401.876262829929,6167.0525828299305,66449.28641092025,64011.89691325311,65931.89691325312,234.8236799999986,8.176347462061797,517.3894976671363,26.94736967016335
