Measures,OrgPropValue,NewPropValue,TIC,OrgTotalkWh,OrgTotalTherm,EEMTotalkWh,EEMTotalTherm,PctkWhSavings,PctThermSavings,OrgAOC,EEMAOC,OrgTOC,EEMTOC,EEMLCC,OperatingCostChange,SPP,NPV,ROI
['HeatingEff'],[1.0],[8.8],2875.016507498174,13928.000000000005,0.0,4855.524617125841,0.0,65.138393041888,,1253.5200000000004,436.9972155413257,13011.108944020149,4535.881660956062,7410.898168454236,816.5227844586748,3.5210487229749585,5600.210775565913,194.7888215932085
