NG-Space Heating,EL-Space Heating,NG-DHW Heating,EL-Space Cooling,EL-Lighting,EL-Electric Equipment,EPD,HDD_EL,HDD_NG,CDD
2505.326731510658,0.0,1764.991767147894,0.0,1223.8680960000002,443.5105799267518,0.0079482182782572,771.3822560625872,1089.0608404781142,0.0
1725.6332837509287,0.0,1764.991767147894,0.0,1144.908864,414.89699412502586,0.0079482182782572,453.2354951312407,750.1295582415332,0.0
1630.2601497945038,0.0,1764.991767147894,0.0,1223.8680960000002,443.5105799267518,0.0079482182782572,390.99245102367837,708.6710354392055,0.0
964.9574902131878,0.0,1764.991767147894,24.257805707252835,1184.38848,429.2037870258888,0.0079482182782572,173.51401007738338,419.4652146961915,10.456515049189434
537.2172830617708,0.0,1764.991767147894,106.68010624604223,1223.8680960000002,443.5105799267518,0.0079482182782572,49.21094910207047,233.5273473323941,45.9852861331701
2.003844628844687,0.0,1764.991767147894,933.2902190783163,1184.38848,429.2037870258888,0.0079482182782572,0.0,0.8710675091712545,402.30197812722565
0.0,0.0,1764.991767147894,1095.7553019630454,1223.8680960000002,443.5105799267518,0.0079482182782572,0.0,0.0,472.33381054659606
4.906789638999167,0.0,1764.991767147894,1071.5342862345108,1223.8680960000002,443.5105799267518,0.0079482182782572,0.0,2.1329722710760137,461.89315410270547
53.478513216125094,0.0,1764.991767147894,682.9144913286993,1184.38848,429.2037870258888,0.0079482182782572,2.1533712377026433,23.247009588867016,294.375581289821
412.97113179605736,0.0,1764.991767147894,145.03276473457066,1223.8680960000002,443.5105799267518,0.0079482182782572,41.34265905589672,179.5177779529867,62.51749665136281
1743.1677854356526,0.0,1764.991767147894,0.0,1184.38848,429.2037870258888,0.0079482182782572,450.32088515707153,757.7517733011298,0.0
1612.2008232336652,0.0,1764.991767147894,0.0,1184.38848,429.2037870258888,0.0079482182782572,393.38979184432094,700.8206799883792,0.0
