NG-Space Heating,EL-Space Heating,NG-DHW Heating,EL-Space Cooling,EL-Lighting,EL-Electric Equipment,EPD,HDD_EL,HDD_NG,CDD
103645.26764313802,3077.686176803554,2055.6454469358973,0.0,1983.1196,5567.866919151565,0.012829186449657984,1186.6444284239224,1468.696721973166,0.0
63648.65632516095,1654.9080576101912,2055.6454469358973,0.0,1855.1764,5695.810119151564,0.014029088963427498,638.0726667059191,901.9280380906953,0.0
68832.29864279409,1798.2240319211462,2055.6454469358973,0.0,1983.1196,5567.866919151565,0.012829186449657984,693.3301207316146,975.3824142808581,0.0
29558.089874679932,458.5152677614188,2055.6454469358973,516.4563737335385,1919.148,5631.8385191515645,0.013409139331313248,176.7868965774412,418.8504761857767,61.53874074507428
19995.52788233548,226.31696353112395,2055.6454469358973,1137.4295597440544,1983.1196,2863.694890136575,0.006598375322895334,87.25963220556454,283.3449796861368,135.53125946895022
3559.6756562957967,13.09115844483255,2055.6454469358973,3382.0833622143027,1919.148,2927.666490136575,0.006970634500325178,5.047477012847786,50.442090474310696,402.9946415433681
100.27496280592773,0.0,2055.6454469358973,6471.380964768254,1983.1196,2863.694890136575,0.006598375322895334,0.0,1.4209380950814463,771.1021795985254
475.1904863683715,0.0,2055.6454469358973,5385.045689736216,1983.1196,2863.694890136575,0.006598375322895334,0.0,6.73364761857767,641.6590973704085
1982.1715623974424,0.0,2055.6454469358973,3702.632022734931,1919.148,2927.666490136575,0.006970634500325178,0.0,28.088198740584687,441.1898539934662
25652.558432018614,357.1709179805684,2055.6454469358973,749.7265565722295,1983.1196,5567.866919151565,0.012829186449657984,137.71218229172695,363.5074647986132,89.33422170988604
63977.632152481085,1643.4009191096243,2055.6454469358973,0.0,1919.148,5631.8385191515645,0.013409139331313248,633.6359304682493,906.5897629352592,0.0
73296.3177935602,1985.8855120698572,2055.6454469358973,0.0,1919.148,5631.8385191515645,0.013409139331313248,765.6855972342692,1038.6394297012791,0.0
