NG-HeatingModelType,NG-HeatingBaseload,NG-HeatingChangePoint,NG-HeatingSlope,NG-HeatingR2,EL-CoolingModelType,EL-CoolingBaseload,EL-CoolingChangePoint,EL-CoolingSlope,EL-CoolingR2,EL-HeatingModelType,EL-HeatingBaseload,EL-HeatingChangePoint,EL-HeatingSlope,EL-HeatingR2,BLC_Heating_NG,BLC_Heating_EL,BLC_Cooling_EL,FloorArea,EPD,Volume,WallArea,ExtWallArea,WindowArea,CeilingArea
3P Heating,0.14683181763827838,62.670938095081446,-0.005040682185996293,0.9836986509972093,5P,0.34620103500975535,51.263006613447075,0.0005994555711463724,0.7201124111818997,5P,0.5393561799393974,53.572477012847784,0.00018525745509673838,0.7736584841789149,2601.4283986898154,123.9885612492455,1230.5539583649872,14000.0,0.010540038439639797,189000.0,"{'Front': 2360.34, 'Left': 1080.945, 'Right': 1080.945, 'Back': 2360.34}",5437.2303,1445.3397,13999.4388
