NG-HeatingModelType,NG-HeatingBaseload,NG-HeatingChangePoint,NG-HeatingSlope,NG-HeatingR2,EL-CoolingModelType,EL-CoolingBaseload,EL-CoolingChangePoint,EL-CoolingSlope,EL-CoolingR2,EL-HeatingModelType,EL-HeatingBaseload,EL-HeatingChangePoint,EL-HeatingSlope,EL-HeatingR2,BLC_Heating_NG,BLC_Heating_EL,BLC_Cooling_EL,FloorArea,EPD,Volume,WallArea,ExtWallArea,WindowArea,CeilingArea,Electricity,NaturalGas,TSE,TotalSourceEnergy,AnnualOperatingCost,TOC
3P Heating,0.1468318176382783,62.670938095081446,-0.0050406821859962,0.9836986509972092,5P,0.3462010350097553,51.26300661344708,0.0005994555711463,0.7201124111818997,5P,0.5393561799393974,53.57247701284778,0.0001852574550967,0.7736584841789149,2601.428398689816,123.9885612492455,1230.5539583649872,14000.0,0.0105400384396397,189000.0,"{'Front': 2360.34, 'Left': 1080.945, 'Right': 1080.945, 'Back': 2360.34}",5437.2303,1445.3397,13999.4388,32155.6984221348,4793.914067772666,172739.68867939775,255354.81426383203,6878.8496733529555,71400.10730545399
