NG-Space Heating,EL-Space Heating,NG-DHW Heating,EL-Space Cooling,EL-Lighting,EL-Electric Equipment,EPD,HDD_EL,HDD_NG,CDD
5715.995035447287,0.0,1764.9917671478938,0.0,1223.8680960000002,354.51715134751726,0.0063533539668013846,771.3822560625872,1089.0608404781142,0.0
3937.0957723247943,0.0,1764.9917671478938,0.0,1144.908864,433.4763833475174,0.008304145274856655,453.2354951312407,750.1295582415332,0.0
3719.4984612222784,0.0,1764.9917671478938,0.0,1223.8680960000002,354.51715134751726,0.0063533539668013846,390.99245102367837,708.6710354392055,0.0
2201.585986411605,0.0,1764.9917671478938,57.41522764855801,1184.38848,393.99676734751733,0.0072962364323614325,173.51401007738338,419.4652146961915,10.456515049189434
1225.6809797762292,0.0,1764.9917671478938,252.4986249625018,1223.8680960000002,354.51715134751726,0.0063533539668013846,49.21094910207047,233.5273473323941,45.9852861331701
4.571845183393483,0.0,1764.9917671478938,2208.9825863570472,1184.38848,531.3657370982032,0.00984010624255932,0.0,0.8710675091712545,402.30197812722565
0.0,0.0,1764.9917671478938,2593.517355550107,1223.8680960000002,491.88612109820315,0.008815163460541274,0.0,0.0,472.33381054659606
11.195020938283594,0.0,1764.9917671478938,2536.189205233637,1223.8680960000002,491.88612109820315,0.008815163460541274,0.0,2.1329722710760137,461.89315410270547
122.01319380891805,0.0,1764.9917671478938,1616.3741872338092,1184.38848,531.3657370982032,0.00984010624255932,2.1533712377026433,23.247009588867016,294.375581289821
942.2088182909202,0.0,1764.9917671478938,343.2746269068111,1223.8680960000002,491.88612109820315,0.008815163460541274,41.34265905589672,179.5177779529867,62.51749665136281
3977.101382498637,0.0,1764.9917671478938,0.0,1184.38848,393.99676734751733,0.0072962364323614325,450.32088515707153,757.7517733011298,0.0
3678.295443800662,0.0,1764.9917671478938,0.0,1184.38848,393.99676734751733,0.0072962364323614325,393.38979184432094,700.8206799883792,0.0
