Measures,OrgPropValue,NewPropValue,TIC,OrgTotalkWh,OrgTotalTherm,EEMTotalkWh,EEMTotalTherm,PctkWhSavings,PctThermSavings,OrgAOC,EEMAOC,OrgTOC,EEMTOC,EEMLCC,OperatingCostChange,SPP,NPV,ROI
['OccupancySensor'],['No'],['Yes'],1680.0,32155.709588609476,4738.0,29066.111340698062,4737.999999999999,9.608241545401452,1.919575140930621e-14,6843.625150633137,6472.8733608837665,71034.48880506416,67186.21201042226,68866.21201042226,370.7517897493708,4.531333486308143,2168.2767946419044,129.06409491916096
