Measures,OrgPropValue,NewPropValue,TIC,OrgTotalkWh,OrgTotalTherm,EEMTotalkWh,EEMTotalTherm,PctkWhSavings,PctThermSavings,OrgAOC,EEMAOC,OrgTOC,EEMTOC,EEMLCC,OperatingCostChange,SPP,NPV,ROI
['LEDLighting'],[0.0],[100.0],1680.0,32155.709588609476,4738.0,28762.771520698057,4737.999999999999,10.55158822902574,1.919575140930621e-14,6843.625150633137,6436.472582483766,71034.48880506416,66808.38437830665,68488.38437830665,407.1525681493713,4.12621737260825,2546.1044267575053,151.553834926042
