Measures,OrgPropValue,NewPropValue,TIC,OrgTotalkWh,OrgTotalTherm,EEMTotalkWh,EEMTotalTherm,PctkWhSavings,PctThermSavings,OrgAOC,EEMAOC,OrgTOC,EEMTOC,EEMLCC,OperatingCostChange,SPP,NPV,ROI
['WindowMaterial'],['Single Pane Clear'],['Double Pane Clear'],29629.46385,32155.709588609476,4738.0,29263.19207696719,3879.0170841270074,8.995346545444932,18.129652086808623,6843.625150633137,5955.363812236077,71034.48880506416,61814.639863966055,91444.10371396606,888.2613383970602,33.35669646893422,-20409.614908901895,-68.88283572131493
