Measures,OrgPropValue,NewPropValue,TIC,OrgTotalkWh,OrgTotalTherm,EEMTotalkWh,EEMTotalTherm,PctkWhSavings,PctThermSavings,OrgAOC,EEMAOC,OrgTOC,EEMTOC,EEMLCC,OperatingCostChange,SPP,NPV,ROI
['WallInsulation'],['R7 Fiberglass'],['R23 Spray Foam'],22129.527321,32155.709588609476,4738.0,30901.169697103498,4507.549583842277,3.9014529847301946,4.863875393789011,6843.625150633137,6547.896601473054,71034.48880506416,67964.9275926552,90094.45491365521,295.7285491600833,74.8305409939332,-19059.96610859105,-86.12911533136966
