NG-HeatingModelType,NG-HeatingBaseload,NG-HeatingChangePoint,NG-HeatingSlope,NG-HeatingR2,EL-CoolingModelType,EL-CoolingBaseload,EL-CoolingChangePoint,EL-CoolingSlope,EL-CoolingR2,EL-HeatingModelType,EL-HeatingBaseload,EL-HeatingChangePoint,EL-HeatingSlope,EL-HeatingR2,BLC_Heating_NG,BLC_Heating_EL,BLC_Cooling_EL,FloorArea,EPD,Volume,WallArea,ExtWallArea,WindowArea,CeilingArea
3P Heating,0.8596414814732518,64.40203306073282,0.0011812391827211,0.9233667505042604,3P Cooling,0.9553855442176058,53.08646577560393,0.0010898973989176,0.9257435804508038,3P Cooling,0.9553855442176058,53.08646577560393,0.0,0.9257435804508038,88.5929387040825,0.0,81.74230491882,1800.0,0.009588977289053698,28800.0,"{'Front': 576.0, 'Left': 384.0, 'Right': 384.0, 'Back': 576.0}",1824.384,95.616,864.0
