Measures,OrgPropValue,NewPropValue,TIC,OrgTotalkWh,OrgTotalTherm,EEMTotalkWh,EEMTotalTherm,PctkWhSavings,PctThermSavings,OrgAOC,EEMAOC,OrgTOC,EEMTOC,EEMLCC,OperatingCostChange,SPP,NPV,ROI
['HeatingEff'],[0.95],[8.8],2928.1656767204313,9570.978589360804,1337.0000000000007,7404.801063827924,168.0303769082902,22.632769526209422,87.4322829537554,2211.7580730424734,836.1427764218863,22957.29246136614,8678.876090354075,11607.041767074506,1375.615296620587,2.128622503627232,11350.250694291637,387.6232408749496
